VTEC Events for: [SCC019] Charleston ,,,,
Event ID,Phenomena,Significance,Issued,Expired
75,Areal Flood,Advisory,Sat Aug 22 2015 14:26:00 GMT-0400 (Eastern Daylight Time),Sat Aug 22 2015 15:34:00 GMT-0400 (Eastern Daylight Time)
76,Areal Flood,Advisory,Sat Aug 22 2015 15:25:00 GMT-0400 (Eastern Daylight Time),Sat Aug 22 2015 17:00:00 GMT-0400 (Eastern Daylight Time)
81,Areal Flood,Advisory,Sun Aug 23 2015 17:48:00 GMT-0400 (Eastern Daylight Time),Sun Aug 23 2015 18:37:00 GMT-0400 (Eastern Daylight Time)
85,Areal Flood,Advisory,Thu Aug 27 2015 03:14:00 GMT-0400 (Eastern Daylight Time),Thu Aug 27 2015 04:45:00 GMT-0400 (Eastern Daylight Time)
86,Areal Flood,Advisory,Thu Aug 27 2015 04:11:00 GMT-0400 (Eastern Daylight Time),Thu Aug 27 2015 05:18:00 GMT-0400 (Eastern Daylight Time)
90,Areal Flood,Advisory,Fri Aug 28 2015 16:47:00 GMT-0400 (Eastern Daylight Time),Fri Aug 28 2015 18:15:00 GMT-0400 (Eastern Daylight Time)
98,Areal Flood,Advisory,Sun Aug 30 2015 13:48:00 GMT-0400 (Eastern Daylight Time),Sun Aug 30 2015 15:15:00 GMT-0400 (Eastern Daylight Time)
102,Areal Flood,Advisory,Mon Aug 31 2015 05:23:00 GMT-0400 (Eastern Daylight Time),Mon Aug 31 2015 06:45:00 GMT-0400 (Eastern Daylight Time)
11,Flash Flood,Warning,Mon Aug 31 2015 05:56:00 GMT-0400 (Eastern Daylight Time),Mon Aug 31 2015 09:00:00 GMT-0400 (Eastern Daylight Time)
103,Areal Flood,Advisory,Mon Aug 31 2015 07:34:00 GMT-0400 (Eastern Daylight Time),Mon Aug 31 2015 09:00:00 GMT-0400 (Eastern Daylight Time)
12,Flash Flood,Warning,Mon Aug 31 2015 08:59:00 GMT-0400 (Eastern Daylight Time),Mon Aug 31 2015 10:00:00 GMT-0400 (Eastern Daylight Time)
104,Areal Flood,Advisory,Mon Aug 31 2015 10:04:00 GMT-0400 (Eastern Daylight Time),Mon Aug 31 2015 11:30:00 GMT-0400 (Eastern Daylight Time)
172,Severe Thunderstorm,Warning,Thu Sep 10 2015 19:54:00 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2015 21:00:00 GMT-0400 (Eastern Daylight Time)
173,Severe Thunderstorm,Warning,Thu Sep 10 2015 20:22:00 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2015 21:15:00 GMT-0400 (Eastern Daylight Time)
108,Areal Flood,Advisory,Thu Sep 24 2015 18:31:00 GMT-0400 (Eastern Daylight Time),Thu Sep 24 2015 20:00:00 GMT-0400 (Eastern Daylight Time)
109,Areal Flood,Advisory,Thu Sep 24 2015 21:45:00 GMT-0400 (Eastern Daylight Time),Thu Sep 24 2015 22:45:00 GMT-0400 (Eastern Daylight Time)
110,Areal Flood,Advisory,Thu Sep 24 2015 22:44:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 00:45:00 GMT-0400 (Eastern Daylight Time)
112,Areal Flood,Advisory,Fri Sep 25 2015 00:24:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 02:00:00 GMT-0400 (Eastern Daylight Time)
174,Severe Thunderstorm,Warning,Fri Sep 25 2015 00:37:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 01:30:00 GMT-0400 (Eastern Daylight Time)
5,Tornado,Warning,Fri Sep 25 2015 00:38:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 01:15:00 GMT-0400 (Eastern Daylight Time)
6,Tornado,Warning,Fri Sep 25 2015 00:45:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 01:30:00 GMT-0400 (Eastern Daylight Time)
175,Severe Thunderstorm,Warning,Fri Sep 25 2015 01:50:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 02:15:00 GMT-0400 (Eastern Daylight Time)
113,Areal Flood,Advisory,Fri Sep 25 2015 02:11:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2015 03:18:00 GMT-0400 (Eastern Daylight Time)
114,Areal Flood,Advisory,Wed Sep 30 2015 15:15:00 GMT-0400 (Eastern Daylight Time),Wed Sep 30 2015 16:45:00 GMT-0400 (Eastern Daylight Time)
115,Areal Flood,Advisory,Wed Sep 30 2015 17:26:00 GMT-0400 (Eastern Daylight Time),Wed Sep 30 2015 18:13:00 GMT-0400 (Eastern Daylight Time)
117,Areal Flood,Advisory,Thu Oct 01 2015 12:45:00 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2015 13:45:00 GMT-0400 (Eastern Daylight Time)
13,Flash Flood,Warning,Thu Oct 01 2015 13:39:00 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2015 19:30:00 GMT-0400 (Eastern Daylight Time)
122,Areal Flood,Advisory,Fri Oct 02 2015 21:40:00 GMT-0400 (Eastern Daylight Time),Fri Oct 02 2015 23:45:00 GMT-0400 (Eastern Daylight Time)
14,Flash Flood,Warning,Fri Oct 02 2015 23:22:00 GMT-0400 (Eastern Daylight Time),Sat Oct 03 2015 17:15:00 GMT-0400 (Eastern Daylight Time)
15,Flash Flood,Warning,Sat Oct 03 2015 03:34:00 GMT-0400 (Eastern Daylight Time),Sun Oct 04 2015 00:30:00 GMT-0400 (Eastern Daylight Time)
16,Flash Flood,Warning,Sat Oct 03 2015 17:15:00 GMT-0400 (Eastern Daylight Time),Sat Oct 03 2015 20:15:00 GMT-0400 (Eastern Daylight Time)
18,Flash Flood,Warning,Sat Oct 03 2015 20:16:00 GMT-0400 (Eastern Daylight Time),Sun Oct 04 2015 21:45:00 GMT-0400 (Eastern Daylight Time)
176,Severe Thunderstorm,Warning,Sat Oct 03 2015 20:29:00 GMT-0400 (Eastern Daylight Time),Sat Oct 03 2015 21:15:00 GMT-0400 (Eastern Daylight Time)
19,Flash Flood,Warning,Sun Oct 04 2015 00:05:00 GMT-0400 (Eastern Daylight Time),Sun Oct 04 2015 06:00:00 GMT-0400 (Eastern Daylight Time)
20,Flash Flood,Warning,Sun Oct 04 2015 05:42:00 GMT-0400 (Eastern Daylight Time),Sun Oct 04 2015 21:45:00 GMT-0400 (Eastern Daylight Time)
21,Flash Flood,Warning,Sun Oct 04 2015 21:44:00 GMT-0400 (Eastern Daylight Time),Mon Oct 05 2015 14:40:00 GMT-0400 (Eastern Daylight Time)
1,Areal Flood,Warning,Mon Oct 05 2015 14:34:00 GMT-0400 (Eastern Daylight Time),Fri Oct 09 2015 14:30:00 GMT-0400 (Eastern Daylight Time)
3,Areal Flood,Warning,Fri Oct 09 2015 14:16:00 GMT-0400 (Eastern Daylight Time),Mon Oct 12 2015 14:00:00 GMT-0400 (Eastern Daylight Time)
125,Areal Flood,Advisory,Sat Oct 10 2015 21:12:00 GMT-0400 (Eastern Daylight Time),Sat Oct 10 2015 22:15:00 GMT-0400 (Eastern Daylight Time)
128,Areal Flood,Advisory,Tue Nov 03 2015 01:05:00 GMT-0500 (Eastern Standard Time),Tue Nov 03 2015 02:30:00 GMT-0500 (Eastern Standard Time)
129,Areal Flood,Advisory,Tue Nov 03 2015 04:57:00 GMT-0500 (Eastern Standard Time),Tue Nov 03 2015 07:00:00 GMT-0500 (Eastern Standard Time)
130,Areal Flood,Advisory,Tue Nov 03 2015 06:51:00 GMT-0500 (Eastern Standard Time),Tue Nov 03 2015 08:15:00 GMT-0500 (Eastern Standard Time)
133,Areal Flood,Advisory,Mon Nov 09 2015 05:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 09 2015 06:30:00 GMT-0500 (Eastern Standard Time)
134,Areal Flood,Advisory,Mon Nov 09 2015 06:31:00 GMT-0500 (Eastern Standard Time),Mon Nov 09 2015 08:30:00 GMT-0500 (Eastern Standard Time)
135,Areal Flood,Advisory,Mon Nov 09 2015 08:27:00 GMT-0500 (Eastern Standard Time),Mon Nov 09 2015 10:30:00 GMT-0500 (Eastern Standard Time)
1,Severe Thunderstorm,Warning,Thu Dec 31 2015 19:36:00 GMT-0500 (Eastern Standard Time),Thu Dec 31 2015 20:30:00 GMT-0500 (Eastern Standard Time)
1,Areal Flood,Advisory,Fri Jan 15 2016 11:33:00 GMT-0500 (Eastern Standard Time),Fri Jan 15 2016 13:00:00 GMT-0500 (Eastern Standard Time)
2,Areal Flood,Advisory,Fri Jan 15 2016 12:54:00 GMT-0500 (Eastern Standard Time),Fri Jan 15 2016 14:15:00 GMT-0500 (Eastern Standard Time)
3,Areal Flood,Advisory,Wed Feb 03 2016 23:04:00 GMT-0500 (Eastern Standard Time),Thu Feb 04 2016 00:30:00 GMT-0500 (Eastern Standard Time)
4,Areal Flood,Advisory,Thu Feb 04 2016 08:23:00 GMT-0500 (Eastern Standard Time),Thu Feb 04 2016 09:45:00 GMT-0500 (Eastern Standard Time)
6,Areal Flood,Advisory,Thu Feb 04 2016 10:27:00 GMT-0500 (Eastern Standard Time),Thu Feb 04 2016 12:00:00 GMT-0500 (Eastern Standard Time)
8,Areal Flood,Advisory,Thu Feb 04 2016 11:57:00 GMT-0500 (Eastern Standard Time),Thu Feb 04 2016 14:00:00 GMT-0500 (Eastern Standard Time)
9,Areal Flood,Advisory,Thu Feb 04 2016 13:52:00 GMT-0500 (Eastern Standard Time),Thu Feb 04 2016 15:00:00 GMT-0500 (Eastern Standard Time)
75,Tornado,Watch,Fri Apr 01 2016 17:53:00 GMT-0400 (Eastern Daylight Time),Fri Apr 01 2016 19:53:00 GMT-0400 (Eastern Daylight Time)
14,Severe Thunderstorm,Warning,Thu Apr 07 2016 06:12:00 GMT-0400 (Eastern Daylight Time),Thu Apr 07 2016 07:00:00 GMT-0400 (Eastern Daylight Time)
15,Severe Thunderstorm,Warning,Thu Apr 28 2016 16:52:00 GMT-0400 (Eastern Daylight Time),Thu Apr 28 2016 17:43:00 GMT-0400 (Eastern Daylight Time)
141,Severe Thunderstorm,Watch,Tue May 03 2016 16:06:00 GMT-0400 (Eastern Daylight Time),Tue May 03 2016 23:21:00 GMT-0400 (Eastern Daylight Time)
21,Severe Thunderstorm,Warning,Tue May 03 2016 21:16:00 GMT-0400 (Eastern Daylight Time),Tue May 03 2016 22:15:00 GMT-0400 (Eastern Daylight Time)
22,Severe Thunderstorm,Warning,Tue May 03 2016 22:01:00 GMT-0400 (Eastern Daylight Time),Tue May 03 2016 23:00:00 GMT-0400 (Eastern Daylight Time)
3,Flash Flood,Warning,Sun May 29 2016 08:54:00 GMT-0400 (Eastern Daylight Time),Sun May 29 2016 11:45:00 GMT-0400 (Eastern Daylight Time)
31,Severe Thunderstorm,Warning,Fri Jun 03 2016 15:32:00 GMT-0400 (Eastern Daylight Time),Fri Jun 03 2016 16:30:00 GMT-0400 (Eastern Daylight Time)
39,Areal Flood,Advisory,Mon Jun 06 2016 20:08:00 GMT-0400 (Eastern Daylight Time),Mon Jun 06 2016 23:00:00 GMT-0400 (Eastern Daylight Time)
40,Areal Flood,Advisory,Sat Jun 11 2016 15:57:00 GMT-0400 (Eastern Daylight Time),Sat Jun 11 2016 17:29:00 GMT-0400 (Eastern Daylight Time)
266,Severe Thunderstorm,Watch,Fri Jun 17 2016 13:54:00 GMT-0400 (Eastern Daylight Time),Fri Jun 17 2016 18:51:00 GMT-0400 (Eastern Daylight Time)
48,Severe Thunderstorm,Warning,Fri Jun 17 2016 15:36:00 GMT-0400 (Eastern Daylight Time),Fri Jun 17 2016 16:30:00 GMT-0400 (Eastern Daylight Time)
52,Severe Thunderstorm,Warning,Fri Jun 17 2016 16:27:00 GMT-0400 (Eastern Daylight Time),Fri Jun 17 2016 17:30:00 GMT-0400 (Eastern Daylight Time)
62,Severe Thunderstorm,Warning,Sat Jun 25 2016 18:02:00 GMT-0400 (Eastern Daylight Time),Sat Jun 25 2016 19:00:00 GMT-0400 (Eastern Daylight Time)
41,Areal Flood,Advisory,Tue Jun 28 2016 15:45:00 GMT-0400 (Eastern Daylight Time),Tue Jun 28 2016 16:45:00 GMT-0400 (Eastern Daylight Time)
44,Areal Flood,Advisory,Wed Jun 29 2016 15:29:00 GMT-0400 (Eastern Daylight Time),Wed Jun 29 2016 16:30:00 GMT-0400 (Eastern Daylight Time)
45,Areal Flood,Advisory,Wed Jun 29 2016 16:14:00 GMT-0400 (Eastern Daylight Time),Wed Jun 29 2016 17:15:00 GMT-0400 (Eastern Daylight Time)
51,Areal Flood,Advisory,Fri Jul 01 2016 04:56:00 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2016 06:15:00 GMT-0400 (Eastern Daylight Time)
52,Areal Flood,Advisory,Fri Jul 01 2016 06:13:00 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2016 07:15:00 GMT-0400 (Eastern Daylight Time)
53,Areal Flood,Advisory,Fri Jul 01 2016 07:18:00 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2016 08:45:00 GMT-0400 (Eastern Daylight Time)
54,Areal Flood,Advisory,Fri Jul 01 2016 17:26:00 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2016 18:30:00 GMT-0400 (Eastern Daylight Time)
55,Areal Flood,Advisory,Fri Jul 01 2016 18:25:00 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2016 19:45:00 GMT-0400 (Eastern Daylight Time)
69,Severe Thunderstorm,Warning,Mon Jul 04 2016 17:53:00 GMT-0400 (Eastern Daylight Time),Mon Jul 04 2016 19:00:00 GMT-0400 (Eastern Daylight Time)
339,Severe Thunderstorm,Watch,Wed Jul 06 2016 16:04:00 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2016 19:46:00 GMT-0400 (Eastern Daylight Time)
75,Severe Thunderstorm,Warning,Wed Jul 06 2016 17:21:00 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2016 18:15:00 GMT-0400 (Eastern Daylight Time)
76,Severe Thunderstorm,Warning,Wed Jul 06 2016 17:58:00 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2016 19:00:00 GMT-0400 (Eastern Daylight Time)
77,Severe Thunderstorm,Warning,Wed Jul 06 2016 18:05:00 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2016 19:00:00 GMT-0400 (Eastern Daylight Time)
78,Severe Thunderstorm,Warning,Wed Jul 06 2016 18:30:00 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2016 19:30:00 GMT-0400 (Eastern Daylight Time)
83,Severe Thunderstorm,Warning,Sat Jul 09 2016 15:52:00 GMT-0400 (Eastern Daylight Time),Sat Jul 09 2016 16:45:00 GMT-0400 (Eastern Daylight Time)
85,Severe Thunderstorm,Warning,Wed Jul 13 2016 16:23:00 GMT-0400 (Eastern Daylight Time),Wed Jul 13 2016 17:30:00 GMT-0400 (Eastern Daylight Time)
58,Areal Flood,Advisory,Wed Jul 13 2016 17:09:00 GMT-0400 (Eastern Daylight Time),Wed Jul 13 2016 17:52:00 GMT-0400 (Eastern Daylight Time)
88,Severe Thunderstorm,Warning,Thu Jul 14 2016 15:25:00 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2016 16:01:00 GMT-0400 (Eastern Daylight Time)
89,Severe Thunderstorm,Warning,Thu Jul 14 2016 17:37:00 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2016 18:13:00 GMT-0400 (Eastern Daylight Time)
91,Severe Thunderstorm,Warning,Fri Jul 15 2016 17:10:00 GMT-0400 (Eastern Daylight Time),Fri Jul 15 2016 18:15:00 GMT-0400 (Eastern Daylight Time)
59,Areal Flood,Advisory,Sun Jul 17 2016 12:27:00 GMT-0400 (Eastern Daylight Time),Sun Jul 17 2016 13:30:00 GMT-0400 (Eastern Daylight Time)
63,Areal Flood,Advisory,Tue Jul 19 2016 17:25:00 GMT-0400 (Eastern Daylight Time),Tue Jul 19 2016 18:30:00 GMT-0400 (Eastern Daylight Time)
64,Areal Flood,Advisory,Tue Jul 19 2016 18:14:00 GMT-0400 (Eastern Daylight Time),Tue Jul 19 2016 19:10:00 GMT-0400 (Eastern Daylight Time)
100,Severe Thunderstorm,Warning,Tue Jul 19 2016 18:32:00 GMT-0400 (Eastern Daylight Time),Tue Jul 19 2016 19:15:00 GMT-0400 (Eastern Daylight Time)
104,Severe Thunderstorm,Warning,Wed Jul 20 2016 15:14:00 GMT-0400 (Eastern Daylight Time),Wed Jul 20 2016 16:15:00 GMT-0400 (Eastern Daylight Time)
114,Severe Thunderstorm,Warning,Thu Jul 21 2016 14:12:00 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2016 15:15:00 GMT-0400 (Eastern Daylight Time)
116,Severe Thunderstorm,Warning,Thu Jul 21 2016 15:13:00 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2016 16:01:00 GMT-0400 (Eastern Daylight Time)
66,Areal Flood,Advisory,Sun Jul 24 2016 16:05:00 GMT-0400 (Eastern Daylight Time),Sun Jul 24 2016 16:41:00 GMT-0400 (Eastern Daylight Time)
71,Areal Flood,Advisory,Wed Aug 10 2016 10:41:00 GMT-0400 (Eastern Daylight Time),Wed Aug 10 2016 12:15:00 GMT-0400 (Eastern Daylight Time)
72,Areal Flood,Advisory,Thu Aug 11 2016 06:46:00 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2016 08:15:00 GMT-0400 (Eastern Daylight Time)
73,Areal Flood,Advisory,Thu Aug 11 2016 08:53:00 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2016 09:45:00 GMT-0400 (Eastern Daylight Time)
124,Severe Thunderstorm,Warning,Sat Aug 20 2016 20:31:00 GMT-0400 (Eastern Daylight Time),Sat Aug 20 2016 20:59:00 GMT-0400 (Eastern Daylight Time)
462,Tornado,Watch,Fri Sep 02 2016 07:51:00 GMT-0400 (Eastern Daylight Time),Fri Sep 02 2016 15:22:00 GMT-0400 (Eastern Daylight Time)
78,Areal Flood,Advisory,Fri Sep 02 2016 14:02:00 GMT-0400 (Eastern Daylight Time),Fri Sep 02 2016 15:00:00 GMT-0400 (Eastern Daylight Time)
126,Severe Thunderstorm,Warning,Sun Sep 11 2016 17:44:00 GMT-0400 (Eastern Daylight Time),Sun Sep 11 2016 18:45:00 GMT-0400 (Eastern Daylight Time)
82,Areal Flood,Advisory,Wed Sep 14 2016 03:24:00 GMT-0400 (Eastern Daylight Time),Wed Sep 14 2016 05:00:00 GMT-0400 (Eastern Daylight Time)
83,Areal Flood,Advisory,Wed Sep 14 2016 14:29:00 GMT-0400 (Eastern Daylight Time),Wed Sep 14 2016 16:30:00 GMT-0400 (Eastern Daylight Time)
84,Areal Flood,Advisory,Wed Sep 14 2016 18:05:00 GMT-0400 (Eastern Daylight Time),Wed Sep 14 2016 20:00:00 GMT-0400 (Eastern Daylight Time)
495,Tornado,Watch,Fri Oct 07 2016 15:17:00 GMT-0400 (Eastern Daylight Time),Sat Oct 08 2016 00:00:00 GMT-0400 (Eastern Daylight Time)
9,Flash Flood,Warning,Fri Oct 07 2016 19:53:00 GMT-0400 (Eastern Daylight Time),Sat Oct 08 2016 09:45:00 GMT-0400 (Eastern Daylight Time)
12,Flash Flood,Warning,Sat Oct 08 2016 09:42:00 GMT-0400 (Eastern Daylight Time),Sat Oct 08 2016 11:30:00 GMT-0400 (Eastern Daylight Time)
1,Areal Flood,Warning,Sat Oct 08 2016 10:45:00 GMT-0400 (Eastern Daylight Time),Sat Oct 08 2016 16:45:00 GMT-0400 (Eastern Daylight Time)
2,Areal Flood,Warning,Sat Oct 08 2016 11:27:00 GMT-0400 (Eastern Daylight Time),Sat Oct 08 2016 16:30:00 GMT-0400 (Eastern Daylight Time)
5,Areal Flood,Warning,Wed Oct 12 2016 14:59:00 GMT-0400 (Eastern Daylight Time),Fri Oct 14 2016 13:00:00 GMT-0400 (Eastern Daylight Time)
2,Severe Thunderstorm,Warning,Tue Jan 03 2017 02:04:00 GMT-0500 (Eastern Standard Time),Tue Jan 03 2017 02:45:00 GMT-0500 (Eastern Standard Time)
3,Severe Thunderstorm,Warning,Tue Jan 03 2017 02:39:00 GMT-0500 (Eastern Standard Time),Tue Jan 03 2017 03:28:00 GMT-0500 (Eastern Standard Time)
4,Flood,Warning,Thu Jan 12 2017 13:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 16 2017 19:50:00 GMT-0500 (Eastern Standard Time)
13,Tornado,Watch,Sat Jan 21 2017 15:21:00 GMT-0500 (Eastern Standard Time),Sat Jan 21 2017 16:40:00 GMT-0500 (Eastern Standard Time)
7,Severe Thunderstorm,Warning,Sat Jan 21 2017 15:56:00 GMT-0500 (Eastern Standard Time),Sat Jan 21 2017 16:45:00 GMT-0500 (Eastern Standard Time)
2,Areal Flood,Advisory,Sun Jan 22 2017 15:06:00 GMT-0500 (Eastern Standard Time),Sun Jan 22 2017 16:30:00 GMT-0500 (Eastern Standard Time)
22,Tornado,Watch,Sun Jan 22 2017 16:26:00 GMT-0500 (Eastern Standard Time),Sun Jan 22 2017 19:52:00 GMT-0500 (Eastern Standard Time)
9,Flood,Warning,Wed Jan 25 2017 19:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 03 2017 20:17:00 GMT-0500 (Eastern Standard Time)
15,Severe Thunderstorm,Warning,Wed Mar 22 2017 00:41:00 GMT-0400 (Eastern Daylight Time),Wed Mar 22 2017 01:15:00 GMT-0400 (Eastern Daylight Time)
16,Severe Thunderstorm,Warning,Wed Mar 22 2017 00:50:00 GMT-0400 (Eastern Daylight Time),Wed Mar 22 2017 01:34:00 GMT-0400 (Eastern Daylight Time)
120,Severe Thunderstorm,Watch,Mon Apr 03 2017 16:36:00 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2017 19:30:00 GMT-0400 (Eastern Daylight Time)
31,Severe Thunderstorm,Warning,Mon Apr 03 2017 17:56:00 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2017 18:27:00 GMT-0400 (Eastern Daylight Time)
32,Severe Thunderstorm,Warning,Mon Apr 03 2017 18:10:00 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2017 18:42:00 GMT-0400 (Eastern Daylight Time)
33,Severe Thunderstorm,Warning,Mon Apr 03 2017 18:36:00 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2017 19:30:00 GMT-0400 (Eastern Daylight Time)
125,Tornado,Watch,Wed Apr 05 2017 14:42:00 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2017 21:35:00 GMT-0400 (Eastern Daylight Time)
41,Severe Thunderstorm,Warning,Wed Apr 05 2017 19:23:00 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2017 20:30:00 GMT-0400 (Eastern Daylight Time)
42,Severe Thunderstorm,Warning,Wed Apr 05 2017 19:56:00 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2017 21:00:00 GMT-0400 (Eastern Daylight Time)
3,Areal Flood,Advisory,Wed Apr 05 2017 21:13:00 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2017 23:15:00 GMT-0400 (Eastern Daylight Time)
4,Areal Flood,Advisory,Thu Apr 06 2017 03:10:00 GMT-0400 (Eastern Daylight Time),Thu Apr 06 2017 05:01:00 GMT-0400 (Eastern Daylight Time)
6,Areal Flood,Advisory,Mon Apr 24 2017 05:21:00 GMT-0400 (Eastern Daylight Time),Mon Apr 24 2017 06:00:00 GMT-0400 (Eastern Daylight Time)
7,Areal Flood,Advisory,Mon Apr 24 2017 06:01:00 GMT-0400 (Eastern Daylight Time),Mon Apr 24 2017 08:00:00 GMT-0400 (Eastern Daylight Time)
1,Flash Flood,Warning,Mon Apr 24 2017 07:58:00 GMT-0400 (Eastern Daylight Time),Mon Apr 24 2017 10:00:00 GMT-0400 (Eastern Daylight Time)
9,Areal Flood,Advisory,Mon Apr 24 2017 09:13:00 GMT-0400 (Eastern Daylight Time),Mon Apr 24 2017 11:15:00 GMT-0400 (Eastern Daylight Time)
2,Flash Flood,Warning,Mon Apr 24 2017 09:46:00 GMT-0400 (Eastern Daylight Time),Mon Apr 24 2017 11:15:00 GMT-0400 (Eastern Daylight Time)
13,Flood,Warning,Fri Apr 28 2017 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 05 2017 11:50:00 GMT-0400 (Eastern Daylight Time)
194,Tornado,Watch,Thu May 04 2017 20:50:00 GMT-0400 (Eastern Daylight Time),Thu May 04 2017 22:33:00 GMT-0400 (Eastern Daylight Time)
14,Areal Flood,Advisory,Sat May 13 2017 15:37:00 GMT-0400 (Eastern Daylight Time),Sat May 13 2017 16:30:00 GMT-0400 (Eastern Daylight Time)
18,Areal Flood,Advisory,Tue May 23 2017 13:28:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 15:00:00 GMT-0400 (Eastern Daylight Time)
19,Areal Flood,Advisory,Tue May 23 2017 14:48:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 15:45:00 GMT-0400 (Eastern Daylight Time)
258,Tornado,Watch,Tue May 23 2017 14:49:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 23:00:00 GMT-0400 (Eastern Daylight Time)
20,Areal Flood,Advisory,Tue May 23 2017 16:38:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 17:30:00 GMT-0400 (Eastern Daylight Time)
3,Flash Flood,Warning,Tue May 23 2017 17:23:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 23:15:00 GMT-0400 (Eastern Daylight Time)
25,Tornado,Warning,Tue May 23 2017 18:47:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 19:15:00 GMT-0400 (Eastern Daylight Time)
61,Severe Thunderstorm,Warning,Tue May 23 2017 19:15:00 GMT-0400 (Eastern Daylight Time),Tue May 23 2017 19:40:00 GMT-0400 (Eastern Daylight Time)
263,Tornado,Watch,Wed May 24 2017 11:06:00 GMT-0400 (Eastern Daylight Time),Wed May 24 2017 15:47:00 GMT-0400 (Eastern Daylight Time)
295,Severe Thunderstorm,Watch,Sun May 28 2017 19:07:00 GMT-0400 (Eastern Daylight Time),Sun May 28 2017 22:41:00 GMT-0400 (Eastern Daylight Time)
22,Areal Flood,Advisory,Mon Jun 05 2017 15:36:00 GMT-0400 (Eastern Daylight Time),Mon Jun 05 2017 18:00:00 GMT-0400 (Eastern Daylight Time)
23,Areal Flood,Advisory,Tue Jun 06 2017 15:05:00 GMT-0400 (Eastern Daylight Time),Tue Jun 06 2017 17:30:00 GMT-0400 (Eastern Daylight Time)
26,Areal Flood,Advisory,Tue Jun 06 2017 17:17:00 GMT-0400 (Eastern Daylight Time),Tue Jun 06 2017 19:45:00 GMT-0400 (Eastern Daylight Time)
27,Areal Flood,Advisory,Tue Jun 06 2017 19:41:00 GMT-0400 (Eastern Daylight Time),Tue Jun 06 2017 21:30:00 GMT-0400 (Eastern Daylight Time)
28,Areal Flood,Advisory,Wed Jun 07 2017 19:53:00 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2017 00:30:00 GMT-0400 (Eastern Daylight Time)
29,Areal Flood,Advisory,Thu Jun 08 2017 00:25:00 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2017 02:30:00 GMT-0400 (Eastern Daylight Time)
67,Severe Thunderstorm,Warning,Thu Jun 15 2017 16:02:00 GMT-0400 (Eastern Daylight Time),Thu Jun 15 2017 16:45:00 GMT-0400 (Eastern Daylight Time)
30,Areal Flood,Advisory,Thu Jun 15 2017 16:47:00 GMT-0400 (Eastern Daylight Time),Thu Jun 15 2017 18:15:00 GMT-0400 (Eastern Daylight Time)
68,Severe Thunderstorm,Warning,Thu Jun 15 2017 17:31:00 GMT-0400 (Eastern Daylight Time),Thu Jun 15 2017 17:58:00 GMT-0400 (Eastern Daylight Time)
31,Areal Flood,Advisory,Sat Jun 17 2017 14:47:00 GMT-0400 (Eastern Daylight Time),Sat Jun 17 2017 16:15:00 GMT-0400 (Eastern Daylight Time)
